Time(Seconds), RemainingCapacity(Ah) 
0.0, 1.268118977546692
1.0, 1.268118977546692
2.0, 1.268118977546692
3.0, 1.268118977546692
4.0, 1.268118977546692
5.0, 1.268118977546692
6.0, 1.268118977546692
7.0, 1.268118977546692
8.0, 1.268118977546692
9.0, 1.268118977546692
10.0, 1.268118977546692
11.0, 1.268118977546692
12.0, 1.268118977546692
13.0, 1.268118977546692
14.0, 1.268118977546692
15.0, 1.268118977546692
16.0, 1.268118977546692
17.0, 1.268118977546692
18.0, 1.268118977546692
19.0, 1.268118977546692
20.0, 1.268118977546692
21.0, 1.268118977546692
22.0, 1.268118977546692
23.0, 1.268118977546692
24.0, 1.268118977546692
25.0, 1.268118977546692
26.0, 1.268118977546692
27.0, 1.268118977546692
28.0, 1.268118977546692
29.0, 1.268118977546692
30.0, 1.268118977546692
31.0, 1.268118977546692
32.0, 1.268118977546692
33.0, 1.268118977546692
34.0, 1.268118977546692
35.0, 1.268118977546692
36.0, 1.268118977546692
37.0, 1.268118977546692
38.0, 1.268118977546692
39.0, 1.268118977546692
40.0, 1.268118977546692
41.0, 1.268118977546692
42.0, 1.268118977546692
43.0, 1.268118977546692
44.0, 1.268118977546692
45.0, 1.268118977546692
46.0, 1.268118977546692
47.0, 1.268118977546692
48.0, 1.268118977546692
49.0, 1.268118977546692
50.0, 1.268118977546692
51.0, 1.268118977546692
52.0, 1.268118977546692
53.0, 1.268118977546692
54.0, 1.268118977546692
55.0, 1.268118977546692
56.0, 1.268118977546692
57.0, 1.268118977546692
58.0, 1.268118977546692
59.0, 1.268118977546692
60.0, 1.268118977546692
61.0, 1.268118977546692
62.0, 1.268118977546692
63.0, 1.268118977546692
64.0, 1.268118977546692
65.0, 1.268118977546692
66.0, 1.268118977546692
67.0, 1.268118977546692
68.0, 1.268118977546692
69.0, 1.268118977546692
70.0, 1.268118977546692
71.0, 1.268118977546692
72.0, 1.268118977546692
73.0, 1.268118977546692
74.0, 1.268118977546692
75.0, 1.268118977546692
76.0, 1.268118977546692
77.0, 1.268118977546692
78.0, 1.268118977546692
79.0, 1.268118977546692
80.0, 1.268118977546692
81.0, 1.268118977546692
82.0, 1.268118977546692
83.0, 1.268118977546692
84.0, 1.268118977546692
85.0, 1.268118977546692
86.0, 1.268118977546692
87.0, 1.268118977546692
88.0, 1.268118977546692
89.0, 1.268118977546692
90.0, 1.268118977546692
91.0, 1.268118977546692
92.0, 1.268118977546692
93.0, 1.268118977546692
94.0, 1.268118977546692
95.0, 1.268118977546692
96.0, 1.268118977546692
97.0, 1.268118977546692
98.0, 1.268118977546692
99.0, 1.268118977546692
100.0, 1.268118977546692
