Time(Seconds), RemainingCapacity(Ah) 
0.0, 1.34774911403656
1.0, 1.34774911403656
2.0, 1.34774911403656
3.0, 1.34774911403656
4.0, 1.34774911403656
5.0, 1.34774911403656
6.0, 1.34774911403656
7.0, 1.34774911403656
8.0, 1.34774911403656
9.0, 1.34774911403656
10.0, 1.34774911403656
11.0, 1.34774911403656
12.0, 1.34774911403656
13.0, 1.34774911403656
14.0, 1.34774911403656
15.0, 1.34774911403656
16.0, 1.34774911403656
17.0, 1.34774911403656
18.0, 1.34774911403656
19.0, 1.34774911403656
20.0, 1.34774911403656
21.0, 1.34774911403656
22.0, 1.34774911403656
23.0, 1.34774911403656
24.0, 1.34774911403656
25.0, 1.34774911403656
26.0, 1.34774911403656
27.0, 1.34774911403656
28.0, 1.34774911403656
29.0, 1.34774911403656
30.0, 1.34774911403656
31.0, 1.34774911403656
32.0, 1.34774911403656
33.0, 1.34774911403656
34.0, 1.34774911403656
35.0, 1.34774911403656
36.0, 1.34774911403656
37.0, 1.34774911403656
38.0, 1.34774911403656
39.0, 1.34774911403656
40.0, 1.34774911403656
41.0, 1.34774911403656
42.0, 1.34774911403656
43.0, 1.34774911403656
44.0, 1.34774911403656
45.0, 1.34774911403656
46.0, 1.34774911403656
47.0, 1.34774911403656
48.0, 1.34774911403656
49.0, 1.34774911403656
50.0, 1.34774911403656
51.0, 1.34774911403656
52.0, 1.34774911403656
53.0, 1.34774911403656
54.0, 1.34774911403656
55.0, 1.34774911403656
56.0, 1.34774911403656
57.0, 1.34774911403656
58.0, 1.34774911403656
59.0, 1.34774911403656
60.0, 1.34774911403656
61.0, 1.34774911403656
62.0, 1.34774911403656
63.0, 1.34774911403656
64.0, 1.34774911403656
65.0, 1.34774911403656
66.0, 1.34774911403656
67.0, 1.34774911403656
68.0, 1.34774911403656
69.0, 1.34774911403656
70.0, 1.34774911403656
71.0, 1.34774911403656
72.0, 1.34774911403656
73.0, 1.34774911403656
74.0, 1.34774911403656
75.0, 1.34774911403656
76.0, 1.34774911403656
77.0, 1.34774911403656
78.0, 1.34774911403656
79.0, 1.34774911403656
80.0, 1.34774911403656
81.0, 1.34774911403656
82.0, 1.34774911403656
83.0, 1.34774911403656
84.0, 1.34774911403656
85.0, 1.34774911403656
86.0, 1.34774911403656
87.0, 1.34774911403656
88.0, 1.34774911403656
89.0, 1.34774911403656
90.0, 1.34774911403656
91.0, 1.34774911403656
92.0, 1.34774911403656
93.0, 1.34774911403656
94.0, 1.34774911403656
95.0, 1.34774911403656
96.0, 1.34774911403656
97.0, 1.34774911403656
98.0, 1.34774911403656
99.0, 1.34774911403656
100.0, 1.34774911403656
