Time(Seconds), RemainingCapacity(Ah) 
0.0, 1.397560715675354
1.0, 1.397560715675354
2.0, 1.397560715675354
3.0, 1.397560715675354
4.0, 1.397560715675354
5.0, 1.397560715675354
6.0, 1.397560715675354
7.0, 1.397560715675354
8.0, 1.397560715675354
9.0, 1.397560715675354
10.0, 1.397560715675354
11.0, 1.397560715675354
12.0, 1.397560715675354
13.0, 1.397560715675354
14.0, 1.397560715675354
15.0, 1.397560715675354
16.0, 1.397560715675354
17.0, 1.397560715675354
18.0, 1.397560715675354
19.0, 1.397560715675354
20.0, 1.397560715675354
21.0, 1.397560715675354
22.0, 1.397560715675354
23.0, 1.397560715675354
24.0, 1.397560715675354
25.0, 1.397560715675354
26.0, 1.397560715675354
27.0, 1.397560715675354
28.0, 1.397560715675354
29.0, 1.397560715675354
30.0, 1.397560715675354
31.0, 1.397560715675354
32.0, 1.397560715675354
33.0, 1.397560715675354
34.0, 1.397560715675354
35.0, 1.397560715675354
36.0, 1.397560715675354
37.0, 1.397560715675354
38.0, 1.397560715675354
39.0, 1.397560715675354
40.0, 1.397560715675354
41.0, 1.397560715675354
42.0, 1.397560715675354
43.0, 1.397560715675354
44.0, 1.397560715675354
45.0, 1.397560715675354
46.0, 1.397560715675354
47.0, 1.397560715675354
48.0, 1.397560715675354
49.0, 1.397560715675354
50.0, 1.397560715675354
51.0, 1.397560715675354
52.0, 1.397560715675354
53.0, 1.397560715675354
54.0, 1.397560715675354
55.0, 1.397560715675354
56.0, 1.397560715675354
57.0, 1.397560715675354
58.0, 1.397560715675354
59.0, 1.397560715675354
60.0, 1.397560715675354
61.0, 1.397560715675354
62.0, 1.397560715675354
63.0, 1.397560715675354
64.0, 1.397560715675354
65.0, 1.397560715675354
66.0, 1.397560715675354
67.0, 1.397560715675354
68.0, 1.397560715675354
69.0, 1.397560715675354
70.0, 1.397560715675354
71.0, 1.397560715675354
72.0, 1.397560715675354
73.0, 1.397560715675354
74.0, 1.397560715675354
75.0, 1.397560715675354
76.0, 1.397560715675354
77.0, 1.397560715675354
78.0, 1.397560715675354
79.0, 1.397560715675354
80.0, 1.397560715675354
81.0, 1.397560715675354
82.0, 1.397560715675354
83.0, 1.397560715675354
84.0, 1.397560715675354
85.0, 1.397560715675354
86.0, 1.397560715675354
87.0, 1.397560715675354
88.0, 1.397560715675354
89.0, 1.397560715675354
90.0, 1.397560715675354
91.0, 1.397560715675354
92.0, 1.397560715675354
93.0, 1.397560715675354
94.0, 1.397560715675354
95.0, 1.397560715675354
96.0, 1.397560715675354
97.0, 1.397560715675354
98.0, 1.397560715675354
99.0, 1.397560715675354
100.0, 1.397560715675354
