Time(Seconds), RemainingCapacity(Ah) 
0.0, 1.799584150314331
1.0, 1.799584150314331
2.0, 1.799584150314331
3.0, 1.799584150314331
4.0, 1.799584150314331
5.0, 1.799584150314331
6.0, 1.799584150314331
7.0, 1.799584150314331
8.0, 1.799584150314331
9.0, 1.799584150314331
10.0, 1.799584150314331
11.0, 1.799584150314331
12.0, 1.799584150314331
13.0, 1.799584150314331
14.0, 1.799584150314331
15.0, 1.799584150314331
16.0, 1.799584150314331
17.0, 1.799584150314331
18.0, 1.799584150314331
19.0, 1.799584150314331
20.0, 1.799584150314331
21.0, 1.799584150314331
22.0, 1.799584150314331
23.0, 1.799584150314331
24.0, 1.799584150314331
25.0, 1.799584150314331
26.0, 1.799584150314331
27.0, 1.799584150314331
28.0, 1.799584150314331
29.0, 1.799584150314331
30.0, 1.799584150314331
31.0, 1.799584150314331
32.0, 1.799584150314331
33.0, 1.799584150314331
34.0, 1.799584150314331
35.0, 1.799584150314331
36.0, 1.799584150314331
37.0, 1.799584150314331
38.0, 1.799584150314331
39.0, 1.799584150314331
40.0, 1.799584150314331
41.0, 1.799584150314331
42.0, 1.799584150314331
43.0, 1.799584150314331
44.0, 1.799584150314331
45.0, 1.799584150314331
46.0, 1.799584150314331
47.0, 1.799584150314331
48.0, 1.799584150314331
49.0, 1.799584150314331
50.0, 1.799584150314331
51.0, 1.799584150314331
52.0, 1.799584150314331
53.0, 1.799584150314331
54.0, 1.799584150314331
55.0, 1.799584150314331
56.0, 1.799584150314331
57.0, 1.799584150314331
58.0, 1.799584150314331
59.0, 1.799584150314331
60.0, 1.799584150314331
61.0, 1.799584150314331
62.0, 1.799584150314331
63.0, 1.799584150314331
64.0, 1.799584150314331
65.0, 1.799584150314331
66.0, 1.799584150314331
67.0, 1.799584150314331
68.0, 1.799584150314331
69.0, 1.799584150314331
70.0, 1.799584150314331
71.0, 1.799584150314331
72.0, 1.799584150314331
73.0, 1.799584150314331
74.0, 1.799584150314331
75.0, 1.799584150314331
76.0, 1.799584150314331
77.0, 1.799584150314331
78.0, 1.799584150314331
79.0, 1.799584150314331
80.0, 1.799584150314331
81.0, 1.799584150314331
82.0, 1.799584150314331
83.0, 1.799584150314331
84.0, 1.799584150314331
85.0, 1.799584150314331
86.0, 1.799584150314331
87.0, 1.799584150314331
88.0, 1.799584150314331
89.0, 1.799584150314331
90.0, 1.799584150314331
91.0, 1.799584150314331
92.0, 1.799584150314331
93.0, 1.799584150314331
94.0, 1.799584150314331
95.0, 1.799584150314331
96.0, 1.799584150314331
97.0, 1.799584150314331
98.0, 1.799584150314331
99.0, 1.799584150314331
100.0, 1.799584150314331
