Time(Seconds), RemainingCapacity(Ah) 
0.0, 1.672727108001709
1.0, 1.672727108001709
2.0, 1.672727108001709
3.0, 1.672727108001709
4.0, 1.672727108001709
5.0, 1.672727108001709
6.0, 1.672727108001709
7.0, 1.672727108001709
8.0, 1.672727108001709
9.0, 1.672727108001709
10.0, 1.672727108001709
11.0, 1.672727108001709
12.0, 1.672727108001709
13.0, 1.672727108001709
14.0, 1.672727108001709
15.0, 1.672727108001709
16.0, 1.672727108001709
17.0, 1.672727108001709
18.0, 1.672727108001709
19.0, 1.672727108001709
20.0, 1.672727108001709
21.0, 1.672727108001709
22.0, 1.672727108001709
23.0, 1.672727108001709
24.0, 1.672727108001709
25.0, 1.672727108001709
26.0, 1.672727108001709
27.0, 1.672727108001709
28.0, 1.672727108001709
29.0, 1.672727108001709
30.0, 1.672727108001709
31.0, 1.672727108001709
32.0, 1.672727108001709
33.0, 1.672727108001709
34.0, 1.672727108001709
35.0, 1.672727108001709
36.0, 1.672727108001709
37.0, 1.672727108001709
38.0, 1.672727108001709
39.0, 1.672727108001709
40.0, 1.672727108001709
41.0, 1.672727108001709
42.0, 1.672727108001709
43.0, 1.672727108001709
44.0, 1.672727108001709
45.0, 1.672727108001709
46.0, 1.672727108001709
47.0, 1.672727108001709
48.0, 1.672727108001709
49.0, 1.672727108001709
50.0, 1.672727108001709
51.0, 1.672727108001709
52.0, 1.672727108001709
53.0, 1.672727108001709
54.0, 1.672727108001709
55.0, 1.672727108001709
56.0, 1.672727108001709
57.0, 1.672727108001709
58.0, 1.672727108001709
59.0, 1.672727108001709
60.0, 1.672727108001709
61.0, 1.672727108001709
62.0, 1.672727108001709
63.0, 1.672727108001709
64.0, 1.672727108001709
65.0, 1.672727108001709
66.0, 1.672727108001709
67.0, 1.672727108001709
68.0, 1.672727108001709
69.0, 1.672727108001709
70.0, 1.672727108001709
71.0, 1.672727108001709
72.0, 1.672727108001709
73.0, 1.672727108001709
74.0, 1.672727108001709
75.0, 1.672727108001709
76.0, 1.672727108001709
77.0, 1.672727108001709
78.0, 1.672727108001709
79.0, 1.672727108001709
80.0, 1.672727108001709
81.0, 1.672727108001709
82.0, 1.672727108001709
83.0, 1.672727108001709
84.0, 1.672727108001709
85.0, 1.672727108001709
86.0, 1.672727108001709
87.0, 1.672727108001709
88.0, 1.672727108001709
89.0, 1.672727108001709
90.0, 1.672727108001709
91.0, 1.672727108001709
92.0, 1.672727108001709
93.0, 1.672727108001709
94.0, 1.672727108001709
95.0, 1.672727108001709
96.0, 1.672727108001709
97.0, 1.672727108001709
98.0, 1.672727108001709
99.0, 1.672727108001709
100.0, 1.672727108001709
