Time(Seconds), RemainingCapacity(Ah) 
0.0, 1.675311803817749
1.0, 1.675311803817749
2.0, 1.675311803817749
3.0, 1.675311803817749
4.0, 1.675311803817749
5.0, 1.675311803817749
6.0, 1.675311803817749
7.0, 1.675311803817749
8.0, 1.675311803817749
9.0, 1.675311803817749
10.0, 1.675311803817749
11.0, 1.675311803817749
12.0, 1.675311803817749
13.0, 1.675311803817749
14.0, 1.675311803817749
15.0, 1.675311803817749
16.0, 1.675311803817749
17.0, 1.675311803817749
18.0, 1.675311803817749
19.0, 1.675311803817749
20.0, 1.675311803817749
21.0, 1.675311803817749
22.0, 1.675311803817749
23.0, 1.675311803817749
24.0, 1.675311803817749
25.0, 1.675311803817749
26.0, 1.675311803817749
27.0, 1.675311803817749
28.0, 1.675311803817749
29.0, 1.675311803817749
30.0, 1.675311803817749
31.0, 1.675311803817749
32.0, 1.675311803817749
33.0, 1.675311803817749
34.0, 1.675311803817749
35.0, 1.675311803817749
36.0, 1.675311803817749
37.0, 1.675311803817749
38.0, 1.675311803817749
39.0, 1.675311803817749
40.0, 1.675311803817749
41.0, 1.675311803817749
42.0, 1.675311803817749
43.0, 1.675311803817749
44.0, 1.675311803817749
45.0, 1.675311803817749
46.0, 1.675311803817749
47.0, 1.675311803817749
48.0, 1.675311803817749
49.0, 1.675311803817749
50.0, 1.675311803817749
51.0, 1.675311803817749
52.0, 1.675311803817749
53.0, 1.675311803817749
54.0, 1.675311803817749
55.0, 1.675311803817749
56.0, 1.675311803817749
57.0, 1.675311803817749
58.0, 1.675311803817749
59.0, 1.675311803817749
60.0, 1.675311803817749
61.0, 1.675311803817749
62.0, 1.675311803817749
63.0, 1.675311803817749
64.0, 1.675311803817749
65.0, 1.675311803817749
66.0, 1.675311803817749
67.0, 1.675311803817749
68.0, 1.675311803817749
69.0, 1.675311803817749
70.0, 1.675311803817749
71.0, 1.675311803817749
72.0, 1.675311803817749
73.0, 1.675311803817749
74.0, 1.675311803817749
75.0, 1.675311803817749
76.0, 1.675311803817749
77.0, 1.675311803817749
78.0, 1.675311803817749
79.0, 1.675311803817749
80.0, 1.675311803817749
81.0, 1.675311803817749
82.0, 1.675311803817749
83.0, 1.675311803817749
84.0, 1.675311803817749
85.0, 1.675311803817749
86.0, 1.675311803817749
87.0, 1.675311803817749
88.0, 1.675311803817749
89.0, 1.675311803817749
90.0, 1.675311803817749
91.0, 1.675311803817749
92.0, 1.675311803817749
93.0, 1.675311803817749
94.0, 1.675311803817749
95.0, 1.675311803817749
96.0, 1.675311803817749
97.0, 1.675311803817749
98.0, 1.675311803817749
99.0, 1.675311803817749
100.0, 1.675311803817749
