Time(Seconds), RemainingCapacity(Ah) 
0.0, 1.691981315612793
1.0, 1.691981315612793
2.0, 1.691981315612793
3.0, 1.691981315612793
4.0, 1.691981315612793
5.0, 1.691981315612793
6.0, 1.691981315612793
7.0, 1.691981315612793
8.0, 1.691981315612793
9.0, 1.691981315612793
10.0, 1.691981315612793
11.0, 1.691981315612793
12.0, 1.691981315612793
13.0, 1.691981315612793
14.0, 1.691981315612793
15.0, 1.691981315612793
16.0, 1.691981315612793
17.0, 1.691981315612793
18.0, 1.691981315612793
19.0, 1.691981315612793
20.0, 1.691981315612793
21.0, 1.691981315612793
22.0, 1.691981315612793
23.0, 1.691981315612793
24.0, 1.691981315612793
25.0, 1.691981315612793
26.0, 1.691981315612793
27.0, 1.691981315612793
28.0, 1.691981315612793
29.0, 1.691981315612793
30.0, 1.691981315612793
31.0, 1.691981315612793
32.0, 1.691981315612793
33.0, 1.691981315612793
34.0, 1.691981315612793
35.0, 1.691981315612793
36.0, 1.691981315612793
37.0, 1.691981315612793
38.0, 1.691981315612793
39.0, 1.691981315612793
40.0, 1.691981315612793
41.0, 1.691981315612793
42.0, 1.691981315612793
43.0, 1.691981315612793
44.0, 1.691981315612793
45.0, 1.691981315612793
46.0, 1.691981315612793
47.0, 1.691981315612793
48.0, 1.691981315612793
49.0, 1.691981315612793
50.0, 1.691981315612793
51.0, 1.691981315612793
52.0, 1.691981315612793
53.0, 1.691981315612793
54.0, 1.691981315612793
55.0, 1.691981315612793
56.0, 1.691981315612793
57.0, 1.691981315612793
58.0, 1.691981315612793
59.0, 1.691981315612793
60.0, 1.691981315612793
61.0, 1.691981315612793
62.0, 1.691981315612793
63.0, 1.691981315612793
64.0, 1.691981315612793
65.0, 1.691981315612793
66.0, 1.691981315612793
67.0, 1.691981315612793
68.0, 1.691981315612793
69.0, 1.691981315612793
70.0, 1.691981315612793
71.0, 1.691981315612793
72.0, 1.691981315612793
73.0, 1.691981315612793
74.0, 1.691981315612793
75.0, 1.691981315612793
76.0, 1.691981315612793
77.0, 1.691981315612793
78.0, 1.691981315612793
79.0, 1.691981315612793
80.0, 1.691981315612793
81.0, 1.691981315612793
82.0, 1.691981315612793
83.0, 1.691981315612793
84.0, 1.691981315612793
85.0, 1.691981315612793
86.0, 1.691981315612793
87.0, 1.691981315612793
88.0, 1.691981315612793
89.0, 1.691981315612793
90.0, 1.691981315612793
91.0, 1.691981315612793
92.0, 1.691981315612793
93.0, 1.691981315612793
94.0, 1.691981315612793
95.0, 1.691981315612793
96.0, 1.691981315612793
97.0, 1.691981315612793
98.0, 1.691981315612793
99.0, 1.691981315612793
100.0, 1.691981315612793
