Time(Seconds), RemainingCapacity(Ah) 
0.0, 1.7456096410751343
1.0, 1.7456096410751343
2.0, 1.7456096410751343
3.0, 1.7456096410751343
4.0, 1.7456096410751343
5.0, 1.7456096410751343
6.0, 1.7456096410751343
7.0, 1.7456096410751343
8.0, 1.7456096410751343
9.0, 1.7456096410751343
10.0, 1.7456096410751343
11.0, 1.7456096410751343
12.0, 1.7456096410751343
13.0, 1.7456096410751343
14.0, 1.7456096410751343
15.0, 1.7456096410751343
16.0, 1.7456096410751343
17.0, 1.7456096410751343
18.0, 1.7456096410751343
19.0, 1.7456096410751343
20.0, 1.7456096410751343
21.0, 1.7456096410751343
22.0, 1.7456096410751343
23.0, 1.7456096410751343
24.0, 1.7456096410751343
25.0, 1.7456096410751343
26.0, 1.7456096410751343
27.0, 1.7456096410751343
28.0, 1.7456096410751343
29.0, 1.7456096410751343
30.0, 1.7456096410751343
31.0, 1.7456096410751343
32.0, 1.7456096410751343
33.0, 1.7456096410751343
34.0, 1.7456096410751343
35.0, 1.7456096410751343
36.0, 1.7456096410751343
37.0, 1.7456096410751343
38.0, 1.7456096410751343
39.0, 1.7456096410751343
40.0, 1.7456096410751343
41.0, 1.7456096410751343
42.0, 1.7456096410751343
43.0, 1.7456096410751343
44.0, 1.7456096410751343
45.0, 1.7456096410751343
46.0, 1.7456096410751343
47.0, 1.7456096410751343
48.0, 1.7456096410751343
49.0, 1.7456096410751343
50.0, 1.7456096410751343
51.0, 1.7456096410751343
52.0, 1.7456096410751343
53.0, 1.7456096410751343
54.0, 1.7456096410751343
55.0, 1.7456096410751343
56.0, 1.7456096410751343
57.0, 1.7456096410751343
58.0, 1.7456096410751343
59.0, 1.7456096410751343
60.0, 1.7456096410751343
61.0, 1.7456096410751343
62.0, 1.7456096410751343
63.0, 1.7456096410751343
64.0, 1.7456096410751343
65.0, 1.7456096410751343
66.0, 1.7456096410751343
67.0, 1.7456096410751343
68.0, 1.7456096410751343
69.0, 1.7456096410751343
70.0, 1.7456096410751343
71.0, 1.7456096410751343
72.0, 1.7456096410751343
73.0, 1.7456096410751343
74.0, 1.7456096410751343
75.0, 1.7456096410751343
76.0, 1.7456096410751343
77.0, 1.7456096410751343
78.0, 1.7456096410751343
79.0, 1.7456096410751343
80.0, 1.7456096410751343
81.0, 1.7456096410751343
82.0, 1.7456096410751343
83.0, 1.7456096410751343
84.0, 1.7456096410751343
85.0, 1.7456096410751343
86.0, 1.7456096410751343
87.0, 1.7456096410751343
88.0, 1.7456096410751343
89.0, 1.7456096410751343
90.0, 1.7456096410751343
91.0, 1.7456096410751343
92.0, 1.7456096410751343
93.0, 1.7456096410751343
94.0, 1.7456096410751343
95.0, 1.7456096410751343
96.0, 1.7456096410751343
97.0, 1.7456096410751343
98.0, 1.7456096410751343
99.0, 1.7456096410751343
100.0, 1.7456096410751343
