Time(Seconds), RemainingCapacity(Ah) 
0.0, 1.3530044555664062
1.0, 1.3530044555664062
2.0, 1.3530044555664062
3.0, 1.3530044555664062
4.0, 1.3530044555664062
5.0, 1.3530044555664062
6.0, 1.3530044555664062
7.0, 1.3530044555664062
8.0, 1.3530044555664062
9.0, 1.3530044555664062
10.0, 1.3530044555664062
11.0, 1.3530044555664062
12.0, 1.3530044555664062
13.0, 1.3530044555664062
14.0, 1.3530044555664062
15.0, 1.3530044555664062
16.0, 1.3530044555664062
17.0, 1.3530044555664062
18.0, 1.3530044555664062
19.0, 1.3530044555664062
20.0, 1.3530044555664062
21.0, 1.3530044555664062
22.0, 1.3530044555664062
23.0, 1.3530044555664062
24.0, 1.3530044555664062
25.0, 1.3530044555664062
26.0, 1.3530044555664062
27.0, 1.3530044555664062
28.0, 1.3530044555664062
29.0, 1.3530044555664062
30.0, 1.3530044555664062
31.0, 1.3530044555664062
32.0, 1.3530044555664062
33.0, 1.3530044555664062
34.0, 1.3530044555664062
35.0, 1.3530044555664062
36.0, 1.3530044555664062
37.0, 1.3530044555664062
38.0, 1.3530044555664062
39.0, 1.3530044555664062
40.0, 1.3530044555664062
41.0, 1.3530044555664062
42.0, 1.3530044555664062
43.0, 1.3530044555664062
44.0, 1.3530044555664062
45.0, 1.3530044555664062
46.0, 1.3530044555664062
47.0, 1.3530044555664062
48.0, 1.3530044555664062
49.0, 1.3530044555664062
50.0, 1.3530044555664062
51.0, 1.3530044555664062
52.0, 1.3530044555664062
53.0, 1.3530044555664062
54.0, 1.3530044555664062
55.0, 1.3530044555664062
56.0, 1.3530044555664062
57.0, 1.3530044555664062
58.0, 1.3530044555664062
59.0, 1.3530044555664062
60.0, 1.3530044555664062
61.0, 1.3530044555664062
62.0, 1.3530044555664062
63.0, 1.3530044555664062
64.0, 1.3530044555664062
65.0, 1.3530044555664062
66.0, 1.3530044555664062
67.0, 1.3530044555664062
68.0, 1.3530044555664062
69.0, 1.3530044555664062
70.0, 1.3530044555664062
71.0, 1.3530044555664062
72.0, 1.3530044555664062
73.0, 1.3530044555664062
74.0, 1.3530044555664062
75.0, 1.3530044555664062
76.0, 1.3530044555664062
77.0, 1.3530044555664062
78.0, 1.3530044555664062
79.0, 1.3530044555664062
80.0, 1.3530044555664062
81.0, 1.3530044555664062
82.0, 1.3530044555664062
83.0, 1.3530044555664062
84.0, 1.3530044555664062
85.0, 1.3530044555664062
86.0, 1.3530044555664062
87.0, 1.3530044555664062
88.0, 1.3530044555664062
89.0, 1.3530044555664062
90.0, 1.3530044555664062
91.0, 1.3530044555664062
92.0, 1.3530044555664062
93.0, 1.3530044555664062
94.0, 1.3530044555664062
95.0, 1.3530044555664062
96.0, 1.3530044555664062
97.0, 1.3530044555664062
98.0, 1.3530044555664062
99.0, 1.3530044555664062
100.0, 1.3530044555664062
